text,label,language,style
Please listen... I have no safe shelter or roof over my head tonight please help immediately.,NO_SAFE_PLACE_HOMELESSNESS,en,conversational_augmented
sir... blackmail kar raha hai ki social media par daal dega kya aap sun rahe ho?,COERCION_BLACKMAIL,hinglish,conversational_augmented
सुनिए... स्थिति हर पल बदल रही है कुछ समझ नहीं आ रहा प्लीज कुछ कीजिए।,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
Please hear me... my in-laws are torturing me over dowry demands please help immediately.,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
just calling to inquire about the government scheme timings,NEUTRAL_NO_INDICATOR,hinglish,direct_seed
मैं सिर्फ योजना के बारे में जानकारी लेना चाहता हूं,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
listen... unpredictable behaviour hai situation continuously changing mai sach bol raha hu.,CONTRADICTORY_CHANGING_SITUATION,hinglish,conversational_augmented
he is standing outside my door holding a weapon,IMMEDIATE_PHYSICAL_DANGER,en,direct_seed
मैडम... यह एक जागरूकता कार्यक्रम का नाटक था मुझे समझ नहीं आ रहा क्या करूं।,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
अरे... समाज में बदनाम करने की साजिश हो रही है क्या आप सुन रहे हैं?,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
सुनिए... जीने की कोई वजह नहीं बची है मैं सच कह रहा हूं।,SELF_HARM_CONCERN,hi,conversational_augmented
madam... tracking my daily movements and clicking photos please madad karo.,STALKING_FOLLOWING,hinglish,conversational_augmented
Officer... I was sexually harassed on my way home,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
suniye... physically attacked me and beat me with stick,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
urgent hai... mohalla wale milkar harrass kar rahe hain mai sach bol raha hu.,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational_augmented
sexual harassment ho raha hai office mein mai sach bol raha hu.,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
Help me... experiencing severe chest pain and medical collapse I don't know what to do.,MEDICAL_EMERGENCY,en,conversational_augmented
ससुराल वाले दहेज के लिए प्रताड़ित कर रहे हैं,DOMESTIC_FAMILY_VIOLENCE,hi,conversational_augmented
प्लीज... अकेले कमरे में बंद हूं कोई रिश्तेदार नहीं है प्लीज कुछ कीजिए।,ISOLATION_NO_SUPPORT,hi,conversational_augmented
help kijiye... ek ladka roz mera peecha karta hai office se ghar mai sach bol raha hu.,STALKING_FOLLOWING,hinglish,conversational_augmented
अरे... जीने की कोई वजह नहीं बची है जल्दी पुलिस भेजिए।,SELF_HARM_CONCERN,hi,conversational_augmented
अरे... लीगल एड और कोर्ट प्रक्रिया की जानकारी चाहिए,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,conversational_augmented
कृपया ध्यान दीजिए... मैं यहां बिल्कुल अकेली हूं कोई मदद करने वाला नहीं क्या आप सुन रहे हैं?,ISOLATION_NO_SUPPORT,hi,conversational_augmented
Officer... he is trying to climb through the window please send police now.,IMMEDIATE_PHYSICAL_DANGER,en,conversational_augmented
listen... confused state me hu exact time nahi pata,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
Excuse me... we were discussing a scene from a thriller movie are you listening?,NEUTRAL_NO_INDICATOR,en,conversational_augmented
please... feeling terrified and helpless,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
madam... heavy bleeding ho rahi hai ambulance chahiye turant mujhe samajh nahi aa raha kya karu.,MEDICAL_EMERGENCY,hinglish,conversational_augmented
madam... he has broken the latch of the gate mai sach bol raha hu.,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
Ma'am... I cannot clearly recall the exact details or location,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
मेरी बात सुनिए... सब कुछ खत्म कर लेना चाहता हूं,SELF_HARM_CONCERN,hi,conversational_augmented
मैं बहुत परेशान हूं... मुझे ठीक से याद नहीं आ रहा क्या हुआ था जल्दी पुलिस भेजिए।,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
बहुत उलझन में हूं सही जानकारी नहीं दे पा रही प्लीज कुछ कीजिए।,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
नमस्ते... अपनी जान दे दूंगी मैं मैं सच कह रहा हूं।,SELF_HARM_CONCERN,hi,conversational_augmented
I feel like committing suicide I am telling the truth.,SELF_HARM_CONCERN,en,conversational_augmented
listen... not sure what happened exactly unclear memory,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
I need urgent help... my hands are trembling with fear,FEAR_DISTRESS_PANIC,en,conversational_augmented
Help me... I have multiple bruises and cuts on my body I don't know what to do.,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
he waits outside my workplace every evening watching me I am telling the truth.,STALKING_FOLLOWING,en,conversational_augmented
Officer... the local panchayat has ordered a complete social boycott,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
सर... हर जगह मेरा पीछा करके वीडियो बनाता है,STALKING_FOLLOWING,hi,conversational_augmented
he did not threaten me,NEUTRAL_NO_INDICATOR,hinglish,direct_seed
suniye... coercing me into doing things against my consent,COERCION_BLACKMAIL,hinglish,conversational_augmented
I am uncertain and confused about what transpired please help immediately.,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
please... darwaza todne ki koshish kar raha hai jaldi kuch kijiye.,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
हेल्प कीजिए... फांसी लगाने की सोच रही हूं,SELF_HARM_CONCERN,hi,conversational_augmented
mai bohot pareshan hu... no safe place to sleep tonight stranded on footpath mujhe samajh nahi aa raha kya karu.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
बुजुर्ग माता-पिता हैं जो चलने में असमर्थ हैं क्या आप सुन रहे हैं?,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
arre... mujhe exact location yaad nahi aa rahi confuse hu jaldi kuch kijiye.,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
arre... pata nahi kahan hu landmark nahi dikh raha jaldi kuch kijiye.,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
urgent hai... unhone mere saath bhedbhav kiya jaati ke aadhar par send help immediately.,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
I would like to speak to a psychological counselor I don't know what to do.,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational_augmented
Ma'am... he keeps watching my house and tracking my schedule please help immediately.,STALKING_FOLLOWING,en,conversational_augmented
physically attacked me and beat me with stick,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
Hello... unstable and fluctuating circumstances right now are you listening?,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
blakmail karke mental torture de raha hai mujhe samajh nahi aa raha kya karu.,COERCION_BLACKMAIL,hinglish,conversational_augmented
he said he will finish me off please help immediately.,THREAT_INTIMIDATION,en,conversational_augmented
अरे... मैं बहुत डरी हुई हूं मैं सच कह रहा हूं।,FEAR_DISTRESS_PANIC,hi,conversational_augmented
help kijiye... koi sath nahi de raha sabne contact tod diya send help immediately.,ISOLATION_NO_SUPPORT,hinglish,conversational_augmented
सुनिए... बहुत उलझन में हूं सही जानकारी नहीं दे पा रही,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
help kijiye... andar aane ki koshish kar raha hai jaldi aao,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
mai bohot pareshan hu... someone threatened me please madad karo.,THREAT_INTIMIDATION,hinglish,conversational_augmented
Please listen... he threatened retaliation if I report to police I am telling the truth.,THREAT_INTIMIDATION,en,conversational_augmented
I don't know the exact landmark around me are you listening?,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
husband roz daaru peeke marpeet karta hai mujhe samajh nahi aa raha kya karu.,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational_augmented
प्लीज... विरोधाभासी बातें हो रही हैं यहां माहौल अस्थिर है,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
Excuse me... he is blackmailing me with private photographs are you listening?,COERCION_BLACKMAIL,en,conversational_augmented
Ma'am... we are facing intense community ostracization and pressure please do something quickly.,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
खिड़की से घुसने की कोशिश कर रहा है,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
Officer... he tried to strangle my neck please send police now.,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
i am feeling extreme anxiety and fear,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
कृपया ध्यान दीजिए... कृपया अपनी शिकायत की श्रेणी और जिला बताइए प्लीज कुछ कीजिए।,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
Please listen... I am completely alone and have nobody to help me please do something quickly.,ISOLATION_NO_SUPPORT,en,conversational_augmented
sir... husband roz daaru peeke marpeet karta hai jaldi kuch kijiye.,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational_augmented
obscene photos and messages bhej raha hai mujhe samajh nahi aa raha kya karu.,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
he never threatened me or my family at any point,NEUTRAL_NO_INDICATOR,en,direct_seed
